altitude_km,density_kg_m3,density_H2only_kg_m3,nH2_m-3,temperature_K,lat_deg,lon_deg,radius_km,data_type,occultation,source_file
3135.45,2.663499257339915e-15,2.5997281469371778e-15,776630000000.0,443.46,80.15,-87.34,57641.5,FM,ST101,EUV2017_216_16_10_45_ST101
3149.06,2.4584115636003905e-15,2.399550786821237e-15,716830000000.0,443.51,80.15,-87.45,57655.23,FM,ST101,EUV2017_216_16_10_45_ST101
3162.66,2.269237028706207e-15,2.2149055830754957e-15,661670000000.0,443.55,80.15,-87.55,57668.95,FM,ST101,EUV2017_216_16_10_45_ST101
3176.26,2.0947410110228122e-15,2.044587454602267e-15,610790000000.0,443.6,80.14,-87.65,57682.68,FM,ST101,EUV2017_216_16_10_45_ST101
608.66,1.8344031041370716e-08,1.790482715364791e-08,5.3488e+18,277.25,-70.11,-116.22,55539.09,INV,ST72,EUV2017_175_19_31_30_ST72
620.41,1.65932406123736e-08,1.619595520817654e-08,4.8383e+18,272.69,-70.13,-116.13,55550.06,INV,ST72,EUV2017_175_19_31_30_ST72
632.03,1.4165455020430302e-08,1.3826297127472952e-08,4.1304e+18,285.03,-70.14,-116.04,55561.04,INV,ST72,EUV2017_175_19_31_30_ST72
643.83,1.2315550304659406e-08,1.202068394943719e-08,3.591e+18,293.25,-70.16,-115.94,55572.02,INV,ST72,EUV2017_175_19_31_30_ST72
655.65,1.0908744753288955e-08,1.0647560987571655e-08,3.1808e+18,302.31,-70.17,-115.85,55583.0,INV,ST72,EUV2017_175_19_31_30_ST72
667.33,9.354125161781825e-09,9.130163038732926e-09,2.7275e+18,315.95,-70.19,-115.76,55593.99,INV,ST72,EUV2017_175_19_31_30_ST72
679.03,7.9589801147377e-09,7.768421398345555e-09,2.3207e+18,325.5,-70.2,-115.67,55604.98,INV,ST72,EUV2017_175_19_31_30_ST72
690.91,7.0426016570922004e-09,6.873983428061618e-09,2.0535e+18,333.5,-70.21,-115.58,55615.98,INV,ST72,EUV2017_175_19_31_30_ST72
702.65,6.416021027556897e-09,6.262404770984989e-09,1.8708e+18,340.04,-70.23,-115.48,55626.98,INV,ST72,EUV2017_175_19_31_30_ST72
714.42,5.913247517486424e-09,5.771668968426512e-09,1.7242e+18,342.98,-70.24,-115.39,55637.98,INV,ST72,EUV2017_175_19_31_30_ST72
726.2,5.259573363192889e-09,5.1336454761506196e-09,1.5336e+18,343.35,-70.26,-115.3,55648.98,INV,ST72,EUV2017_175_19_31_30_ST72
737.84,4.679634750962896e-09,4.567592104986646e-09,1.3645e+18,348.12,-70.27,-115.21,55659.99,INV,ST72,EUV2017_175_19_31_30_ST72
749.67,4.241336970696822e-09,4.139788315307428e-09,1.2367e+18,357.23,-70.29,-115.11,55671.0,INV,ST72,EUV2017_175_19_31_30_ST72
761.52,3.8277320231217936e-09,3.736086147581968e-09,1.1161e+18,366.22,-70.3,-115.02,55682.02,INV,ST72,EUV2017_175_19_31_30_ST72
773.22,3.3250613998542004e-09,3.2454507684482982e-09,9.6953e+17,369.55,-70.31,-114.93,55693.04,INV,ST72,EUV2017_175_19_31_30_ST72
784.95,3.0640718765502237e-09,2.9907100141870424e-09,8.9343e+17,366.06,-70.33,-114.84,55704.06,INV,ST72,EUV2017_175_19_31_30_ST72
796.86,2.9142343959569156e-09,2.8444600331926366e-09,8.4974e+17,362.35,-70.34,-114.74,55715.09,INV,ST72,EUV2017_175_19_31_30_ST72
808.63,2.7711188531517255e-09,2.704771049285643e-09,8.0801e+17,358.04,-70.36,-114.65,55726.12,INV,ST72,EUV2017_175_19_31_30_ST72
820.42,2.5685004426813054e-09,2.5070038513650777e-09,7.4893e+17,353.04,-70.37,-114.56,55737.15,INV,ST72,EUV2017_175_19_31_30_ST72
832.07,2.2273278043333475e-09,2.1739997747039774e-09,6.4945e+17,349.92,-70.39,-114.47,55748.19,INV,ST72,EUV2017_175_19_31_30_ST72
843.9,2.0416171251361028e-09,1.99273549292675e-09,5.953e+17,351.95,-70.4,-114.37,55759.23,INV,ST72,EUV2017_175_19_31_30_ST72
855.76,1.8849205243508372e-09,1.839790616945189e-09,5.4961e+17,360.06,-70.41,-114.28,55770.27,INV,ST72,EUV2017_175_19_31_30_ST72
867.47,1.725754640296467e-09,1.6844355787682524e-09,5.032e+17,372.12,-70.43,-114.19,55781.31,INV,ST72,EUV2017_175_19_31_30_ST72
879.36,1.4664798970404796e-09,1.431368548253785e-09,4.276e+17,382.67,-70.44,-114.1,55792.36,INV,ST72,EUV2017_175_19_31_30_ST72
891.12,1.2750761480839099e-09,1.2445475036372189e-09,3.7179e+17,392.99,-70.46,-114.0,55803.42,INV,ST72,EUV2017_175_19_31_30_ST72
902.89,1.1660847282337077e-09,1.1381656222913225e-09,3.4001e+17,396.89,-70.47,-113.91,55814.47,INV,ST72,EUV2017_175_19_31_30_ST72
914.69,1.1222549502071002e-09,1.0953852433234005e-09,3.2723e+17,392.83,-70.48,-113.82,55825.53,INV,ST72,EUV2017_175_19_31_30_ST72
926.5,1.066181642637849e-09,1.0406544768034067e-09,3.1088e+17,389.17,-70.5,-113.73,55836.6,INV,ST72,EUV2017_175_19_31_30_ST72
938.34,9.950182706462916e-10,9.711949413116714e-10,2.9013e+17,390.69,-70.51,-113.63,55847.67,INV,ST72,EUV2017_175_19_31_30_ST72
950.2,8.783789317820571e-10,8.573482520550969e-10,2.5612e+17,393.08,-70.53,-113.54,55858.74,INV,ST72,EUV2017_175_19_31_30_ST72
962.08,7.381442194574893e-10,7.204711240427086e-10,2.1523e+17,402.67,-70.54,-113.45,55869.81,INV,ST72,EUV2017_175_19_31_30_ST72
973.82,6.970580895076648e-10,6.803687030696488e-10,2.0325e+17,419.78,-70.56,-113.36,55880.89,INV,ST72,EUV2017_175_19_31_30_ST72
985.57,6.684212627062428e-10,6.524175164982758e-10,1.949e+17,435.74,-70.57,-113.26,55891.97,INV,ST72,EUV2017_175_19_31_30_ST72
997.52,5.654315730240034e-10,5.518936682661403e-10,1.6487e+17,438.36,-70.58,-113.17,55903.05,INV,ST72,EUV2017_175_19_31_30_ST72
1009.32,5.05688636152055e-10,4.935811329280183e-10,1.4745e+17,432.08,-70.6,-113.08,55914.14,INV,ST72,EUV2017_175_19_31_30_ST72
1021.14,5.04556881320382e-10,4.924764752551377e-10,1.4712e+17,429.05,-70.61,-112.99,55925.23,INV,ST72,EUV2017_175_19_31_30_ST72
1032.98,5.051742021376582e-10,4.930790158039817e-10,1.473e+17,417.56,-70.63,-112.89,55936.32,INV,ST72,EUV2017_175_19_31_30_ST72
1044.84,4.623732921398444e-10,4.513028710841331e-10,1.3482e+17,405.62,-70.64,-112.8,55947.42,INV,ST72,EUV2017_175_19_31_30_ST72
1056.73,4.227618730312907e-10,4.126398525333117e-10,1.2327e+17,397.28,-70.65,-112.71,55958.52,INV,ST72,EUV2017_175_19_31_30_ST72
1068.47,4.042765441139657e-10,3.9459711054292843e-10,1.1788e+17,398.88,-70.67,-112.62,55969.63,INV,ST72,EUV2017_175_19_31_30_ST72
1080.39,3.44739380847776e-10,3.3648542205442114e-10,1.0052e+17,406.77,-70.68,-112.52,55980.73,INV,ST72,EUV2017_175_19_31_30_ST72
1092.17,3.350165779756764e-10,3.269954084101286e-10,9.7685e+16,418.14,-70.7,-112.43,55991.85,INV,ST72,EUV2017_175_19_31_30_ST72
1103.98,2.9208534469421544e-10,2.8509206068552414e-10,8.5167e+16,432.3,-70.71,-112.34,56002.96,INV,ST72,EUV2017_175_19_31_30_ST72
1115.97,2.554473541888753e-10,2.4933127911163457e-10,7.4484e+16,448.5,-70.73,-112.25,56014.08,INV,ST72,EUV2017_175_19_31_30_ST72
1127.81,2.2935526097866957e-10,2.238638985804961e-10,6.6876e+16,458.53,-70.74,-112.15,56025.2,INV,ST72,EUV2017_175_19_31_30_ST72
1139.68,2.1855557623643275e-10,2.1332278642322023e-10,6.3727e+16,465.18,-70.75,-112.06,56036.32,INV,ST72,EUV2017_175_19_31_30_ST72
1151.4,2.051185597803883e-10,2.0020748714338315e-10,5.9809e+16,451.09,-70.77,-111.97,56047.45,INV,ST72,EUV2017_175_19_31_30_ST72
1163.31,1.9729230364136497e-10,1.9256861196303905e-10,5.7527e+16,427.86,-70.78,-111.87,56058.58,INV,ST72,EUV2017_175_19_31_30_ST72
1175.24,1.9735060616299663e-10,1.9262551857042987e-10,5.7544e+16,414.99,-70.8,-111.78,56069.72,INV,ST72,EUV2017_175_19_31_30_ST72
1187.02,1.9246005346613103e-10,1.878520584445882e-10,5.6118e+16,417.16,-70.81,-111.69,56080.86,INV,ST72,EUV2017_175_19_31_30_ST72
1199.0,1.6873778628224657e-10,1.6469776413151188e-10,4.9201e+16,421.76,-70.82,-111.6,56092.0,INV,ST72,EUV2017_175_19_31_30_ST72
1210.82,1.3772427433431144e-10,1.3442679644708958e-10,4.0158e+16,428.28,-70.84,-111.5,56103.14,INV,ST72,EUV2017_175_19_31_30_ST72
1222.67,1.280700626641315e-10,1.2500373175266862e-10,3.7343e+16,437.2,-70.85,-111.41,56114.29,INV,ST72,EUV2017_175_19_31_30_ST72
1234.54,1.3018610124335032e-10,1.27069106856206e-10,3.796e+16,441.45,-70.87,-111.32,56125.44,INV,ST72,EUV2017_175_19_31_30_ST72
1246.43,1.2156075760196397e-10,1.186502764098583e-10,3.5445e+16,438.61,-70.88,-111.23,56136.6,INV,ST72,EUV2017_175_19_31_30_ST72
1258.34,1.0901199721077802e-10,1.0640196603085784e-10,3.1786e+16,433.26,-70.89,-111.13,56147.75,INV,ST72,EUV2017_175_19_31_30_ST72
1270.27,9.938179246126991e-11,9.700233346889192e-11,2.8978e+16,437.72,-70.91,-111.04,56158.92,INV,ST72,EUV2017_175_19_31_30_ST72
1282.06,9.003624119972805e-11,8.788053904889295e-11,2.6253e+16,446.96,-70.92,-110.95,56170.08,INV,ST72,EUV2017_175_19_31_30_ST72
1294.03,8.437403748126725e-11,8.235390323699631e-11,2.4602e+16,450.54,-70.94,-110.85,56181.25,INV,ST72,EUV2017_175_19_31_30_ST72
1305.86,7.827627963061717e-11,7.640214159341532e-11,2.2824e+16,457.47,-70.95,-110.76,56192.42,INV,ST72,EUV2017_175_19_31_30_ST72
1317.71,7.28541451188749e-11,7.110982710606912e-11,2.1243e+16,458.74,-70.96,-110.67,56203.6,INV,ST72,EUV2017_175_19_31_30_ST72
1329.75,6.633798093651542e-11,6.474967686827167e-11,1.9343e+16,458.26,-70.98,-110.58,56214.77,INV,ST72,EUV2017_175_19_31_30_ST72
1341.64,5.90913204537125e-11,5.7676520314342187e-11,1.723e+16,464.85,-70.99,-110.48,56225.96,INV,ST72,EUV2017_175_19_31_30_ST72
1353.56,5.9653768309453e-11,5.822550170328891e-11,1.7394e+16,474.74,-71.01,-110.39,56237.14,INV,ST72,EUV2017_175_19_31_30_ST72
1365.32,5.2750063836247937e-11,5.148708989871719e-11,1.5381e+16,482.08,-71.02,-110.3,56248.33,INV,ST72,EUV2017_175_19_31_30_ST72
1377.28,4.6696890266845576e-11,4.557884507255271e-11,1.3616e+16,473.11,-71.03,-110.2,56259.52,INV,ST72,EUV2017_175_19_31_30_ST72
1389.25,4.507470834144767e-11,4.39955024080905e-11,1.3143e+16,457.8,-71.05,-110.11,56270.72,INV,ST72,EUV2017_175_19_31_30_ST72
1401.08,4.5770909040931335e-11,4.467503424928675e-11,1.3346e+16,443.48,-71.06,-110.02,56281.91,INV,ST72,EUV2017_175_19_31_30_ST72
1413.1,4.692324123318017e-11,4.579977660712883e-11,1.3682e+16,428.46,-71.08,-109.93,56293.12,INV,ST72,EUV2017_175_19_31_30_ST72
1424.97,4.1295333115679176e-11,4.030661527016798e-11,1.2041e+16,422.98,-71.09,-109.83,56304.32,INV,ST72,EUV2017_175_19_31_30_ST72
1436.87,3.70461081567616e-11,3.615912782562532e-11,1.0802e+16,435.49,-71.1,-109.74,56315.53,INV,ST72,EUV2017_175_19_31_30_ST72
1448.78,3.1431918279644514e-11,3.0679356278638776e-11,9165000000000000.0,460.96,-71.12,-109.65,56326.74,INV,ST72,EUV2017_175_19_31_30_ST72
1460.71,2.813542511538982e-11,2.746178974781198e-11,8203800000000000.0,504.84,-71.13,-109.55,56337.96,INV,ST72,EUV2017_175_19_31_30_ST72
1472.67,2.4839960819163912e-11,2.4245227451233255e-11,7242900000000000.0,533.75,-71.15,-109.46,56349.17,INV,ST72,EUV2017_175_19_31_30_ST72
1484.65,2.2638869149564803e-11,2.2096835649855147e-11,6601100000000000.0,534.8,-71.16,-109.37,56360.39,INV,ST72,EUV2017_175_19_31_30_ST72
1496.48,2.011299813887651e-11,1.963144057083524e-11,5864600000000000.0,505.14,-71.17,-109.28,56371.62,INV,ST72,EUV2017_175_19_31_30_ST72
1508.49,2.2945814778154893e-11,2.2396432200530343e-11,6690600000000000.0,483.21,-71.19,-109.18,56382.85,INV,ST72,EUV2017_175_19_31_30_ST72
1520.37,2.4288144599720945e-11,2.3706623149516618e-11,7082000000000000.0,477.35,-71.2,-109.09,56394.08,INV,ST72,EUV2017_175_19_31_30_ST72
1532.43,2.1768103841195818e-11,2.1246918731235793e-11,6347200000000000.0,485.24,-71.21,-109.0,56405.31,INV,ST72,EUV2017_175_19_31_30_ST72
1544.34,1.643102241983381e-11,1.603762094173032e-11,4791000000000000.0,471.23,-71.23,-108.9,56416.55,INV,ST72,EUV2017_175_19_31_30_ST72
1556.28,1.5079775742018214e-11,1.4718726629260742e-11,4397000000000000.0,454.57,-71.24,-108.81,56427.79,INV,ST72,EUV2017_175_19_31_30_ST72
1568.23,1.6581923064056874e-11,1.6184908631447736e-11,4835000000000000.0,441.34,-71.26,-108.72,56439.04,INV,ST72,EUV2017_175_19_31_30_ST72
1580.21,2.0412055779245852e-11,1.9923337992275208e-11,5951800000000000.0,446.61,-71.27,-108.62,56450.29,INV,ST72,EUV2017_175_19_31_30_ST72
1592.04,1.6094239618408705e-11,1.5708901597860997e-11,4692800000000000.0,482.26,-71.28,-108.53,56461.54,INV,ST72,EUV2017_175_19_31_30_ST72
1604.06,1.0667303722532057e-11,1.0411900684023791e-11,3110400000000000.0,550.85,-71.3,-108.44,56472.79,INV,ST72,EUV2017_175_19_31_30_ST72
1616.1,7.790588714025148e-12,7.604061726410893e-12,2271600000000000.0,631.17,-71.31,-108.35,56484.05,INV,ST72,EUV2017_175_19_31_30_ST72
1627.99,7.327598101068028e-12,7.152156314777917e-12,2136600000000000.0,670.61,-71.33,-108.25,56495.31,INV,ST72,EUV2017_175_19_31_30_ST72
1639.9,8.891134548824704e-12,8.678257627099949e-12,2592500000000000.0,631.99,-71.34,-108.16,56506.57,INV,ST72,EUV2017_175_19_31_30_ST72
1651.83,1.0011571832180936e-11,9.771868723251753e-12,2919200000000000.0,561.46,-71.35,-108.07,56517.84,INV,ST72,EUV2017_175_19_31_30_ST72
1663.96,1.0629578561476291e-11,1.0375078761594437e-11,3099400000000000.0,502.21,-71.37,-107.97,56529.11,INV,ST72,EUV2017_175_19_31_30_ST72
1675.93,9.885706976658517e-12,9.649017400237454e-12,2882500000000000.0,476.7,-71.38,-107.88,56540.39,INV,ST72,EUV2017_175_19_31_30_ST72
1687.76,1.0288337331926413e-11,1.0042007735983466e-11,2999900000000000.0,480.57,-71.39,-107.79,56551.66,INV,ST72,EUV2017_175_19_31_30_ST72
1699.78,1.0121660711261851e-11,9.879321787795595e-12,2951300000000000.0,488.71,-71.41,-107.69,56562.95,INV,ST72,EUV2017_175_19_31_30_ST72
1711.82,6.38652681073148e-12,6.233616722540221e-12,1862200000000000.0,492.5,-71.42,-107.6,56574.23,INV,ST72,EUV2017_175_19_31_30_ST72
1723.71,1.5659714354248208e-12,1.5284780000424716e-12,456610000000000.0,486.03,-71.44,-107.51,56585.52,INV,ST72,EUV2017_175_19_31_30_ST72
1735.79,2.817520801250317e-12,2.750062013873748e-12,821540000000000.0,484.09,-71.45,-107.41,56596.81,INV,ST72,EUV2017_175_19_31_30_ST72
1747.72,6.1450857799745814e-12,5.997956418992358e-12,1791800000000000.0,485.81,-71.46,-107.32,56608.1,INV,ST72,EUV2017_175_19_31_30_ST72
1759.67,6.999389199882868e-12,6.8318055896425396e-12,2040900000000000.0,486.24,-71.48,-107.23,56619.4,INV,ST72,EUV2017_175_19_31_30_ST72
1771.82,4.139479035846255e-12,4.040369124748172e-12,1207000000000000.0,486.17,-71.49,-107.13,56630.7,INV,ST72,EUV2017_175_19_31_30_ST72
1783.81,2.1284535867662827e-12,2.077492863464135e-12,620620000000000.0,486.01,-71.5,-107.04,56642.0,INV,ST72,EUV2017_175_19_31_30_ST72
1795.65,2.9772011193190836e-12,2.9059191691747212e-12,868100000000000.0,485.89,-71.52,-106.95,56653.31,INV,ST72,EUV2017_175_19_31_30_ST72
1807.69,3.860998756052787e-12,3.768556388269671e-12,1125800000000000.0,485.79,-71.53,-106.85,56664.62,INV,ST72,EUV2017_175_19_31_30_ST72
1819.75,4.014300092343034e-12,3.91818729123259e-12,1170500000000000.0,485.78,-71.55,-106.76,56675.93,INV,ST72,EUV2017_175_19_31_30_ST72
1831.66,4.21595822598658e-12,4.115017203854954e-12,1229300000000000.0,485.68,-71.56,-106.67,56687.25,INV,ST72,EUV2017_175_19_31_30_ST72
1843.76,4.9721762271498765e-12,4.853129376188816e-12,1449800000000000.0,485.56,-71.57,-106.58,56698.57,INV,ST72,EUV2017_175_19_31_30_ST72
1855.7,5.11141636704661e-12,4.9890357444280664e-12,1490400000000000.0,485.5,-71.59,-106.48,56709.89,INV,ST72,EUV2017_175_19_31_30_ST72
1867.85,3.107627289769153e-12,3.033222597355478e-12,906130000000000.0,485.39,-71.6,-106.39,56721.22,INV,ST72,EUV2017_175_19_31_30_ST72
1879.84,1.3016209432267848e-12,1.2704567472375095e-12,379530000000000.0,485.28,-71.61,-106.3,56732.55,INV,ST72,EUV2017_175_19_31_30_ST72
1891.85,1.0356928533845985e-12,1.0108956685855017e-12,301990000000000.0,485.23,-71.63,-106.2,56743.88,INV,ST72,EUV2017_175_19_31_30_ST72
1903.89,1.8315908648583686e-12,1.7877378084200572e-12,534060000000000.0,485.09,-71.64,-106.11,56755.22,INV,ST72,EUV2017_175_19_31_30_ST72
1915.77,2.65948667202762e-12,2.595811633369692e-12,775460000000000.0,485.03,-71.66,-106.02,56766.56,INV,ST72,EUV2017_175_19_31_30_ST72
1927.84,3.5039815500614075e-12,3.4200871041882418e-12,1021700000000000.0,484.9,-71.67,-105.92,56777.9,INV,ST72,EUV2017_175_19_31_30_ST72
1939.94,2.7154570927939916e-12,2.6504419764648784e-12,791780000000000.0,484.78,-71.68,-105.83,56789.24,INV,ST72,EUV2017_175_19_31_30_ST72
1951.88,2.583419029098813e-12,2.5215652479621406e-12,753280000000000.0,484.67,-71.7,-105.74,56800.59,INV,ST72,EUV2017_175_19_31_30_ST72
1964.02,2.3543244146874377e-12,2.297955755391156e-12,686480000000000.0,484.52,-71.71,-105.64,56811.95,INV,ST72,EUV2017_175_19_31_30_ST72
1976.01,1.8322081856756448e-12,1.7883403489689012e-12,534240000000000.0,484.43,-71.72,-105.55,56823.3,INV,ST72,EUV2017_175_19_31_30_ST72
1988.02,1.6032507536681089e-12,1.56486475429766e-12,467480000000000.0,484.33,-71.74,-105.46,56834.66,INV,ST72,EUV2017_175_19_31_30_ST72
2000.05,1.296785263491455e-12,1.2657368462715652e-12,378120000000000.0,468.56,-71.75,-105.36,56846.02,FM,ST72,EUV2017_175_19_31_30_ST72
2012.1,1.2101888710679934e-12,1.1812137970587305e-12,352870000000000.0,468.63,-71.76,-105.27,56857.39,FM,ST72,EUV2017_175_19_31_30_ST72
2024.17,1.1292855484038566e-12,1.1022475106852347e-12,329280000000000.0,468.69,-71.78,-105.18,56868.76,FM,ST72,EUV2017_175_19_31_30_ST72
2036.26,1.0536980438884868e-12,1.0284697679267843e-12,307240000000000.0,468.75,-71.79,-105.08,56880.13,FM,ST72,EUV2017_175_19_31_30_ST72
2048.2,9.840779739401197e-13,9.605165838071589e-13,286940000000000.0,468.81,-71.81,-104.99,56891.5,FM,ST72,EUV2017_175_19_31_30_ST72
2060.34,9.180589420925304e-13,8.960782195557899e-13,267690000000000.0,468.87,-71.82,-104.89,56902.88,FM,ST72,EUV2017_175_19_31_30_ST72
2072.32,8.572528415908285e-13,8.367279754946589e-13,249960000000000.0,468.92,-71.83,-104.8,56914.26,FM,ST72,EUV2017_175_19_31_30_ST72
2084.5,7.996362319783868e-13,7.80490857602555e-13,233160000000000.0,468.97,-71.85,-104.71,56925.64,FM,ST72,EUV2017_175_19_31_30_ST72
2096.52,7.46546641692637e-13,7.286723704019737e-13,217680000000000.0,469.02,-71.86,-104.61,56937.03,FM,ST72,EUV2017_175_19_31_30_ST72
2108.57,6.969552027047854e-13,6.802682796448415e-13,203220000000000.0,469.07,-71.87,-104.52,56948.42,FM,ST72,EUV2017_175_19_31_30_ST72
2120.63,6.505875502071538e-13,6.350107895316722e-13,189700000000000.0,469.12,-71.89,-104.43,56959.82,FM,ST72,EUV2017_175_19_31_30_ST72
2132.72,6.072379105939834e-13,5.926990532128512e-13,177060000000000.0,469.16,-71.9,-104.33,56971.21,FM,ST72,EUV2017_175_19_31_30_ST72
2144.83,5.667691014614351e-13,5.531991727886355e-13,165260000000000.0,469.2,-71.91,-104.24,56982.61,FM,ST72,EUV2017_175_19_31_30_ST72
2156.78,5.294554876171872e-13,5.167789440585111e-13,154380000000000.0,469.24,-71.93,-104.15,56994.02,FM,ST72,EUV2017_175_19_31_30_ST72
2168.93,4.940624274266872e-13,4.822332859247902e-13,144060000000000.0,469.28,-71.94,-104.05,57005.42,FM,ST72,EUV2017_175_19_31_30_ST72
2180.93,4.614816065148898e-13,4.504325347358029e-13,134560000000000.0,469.32,-71.96,-103.96,57016.83,FM,ST72,EUV2017_175_19_31_30_ST72
2193.12,4.305812700501221e-13,4.2027203281866866e-13,125550000000000.0,469.35,-71.97,-103.87,57028.25,FM,ST72,EUV2017_175_19_31_30_ST72
2205.16,4.0208162565253935e-13,3.9245474414703874e-13,117240000000000.0,469.39,-71.98,-103.77,57039.66,FM,ST72,EUV2017_175_19_31_30_ST72
2217.22,3.754682393077448e-13,3.664785515968765e-13,109480000000000.0,469.42,-72.0,-103.68,57051.08,FM,ST72,EUV2017_175_19_31_30_ST72
2229.3,3.5060392861189953e-13,3.422095572684389e-13,102230000000000.0,469.45,-72.01,-103.59,57062.51,FM,ST72,EUV2017_175_19_31_30_ST72
2241.4,3.273206451203003e-13,3.194837362345405e-13,95441000000000.0,469.48,-72.02,-103.49,57073.93,FM,ST72,EUV2017_175_19_31_30_ST72
2253.53,3.0557037499160354e-13,2.9825422423027126e-13,89099000000000.0,469.51,-72.04,-103.4,57085.36,FM,ST72,EUV2017_175_19_31_30_ST72
2265.67,2.85243372302738e-13,2.784139029358368e-13,83172000000000.0,469.53,-72.05,-103.3,57096.79,FM,ST72,EUV2017_175_19_31_30_ST72
2277.66,2.665111150585025e-13,2.601301447259159e-13,77710000000000.0,469.56,-72.06,-103.21,57108.23,FM,ST72,EUV2017_175_19_31_30_ST72
2289.85,2.48739134641141e-13,2.427836718141967e-13,72528000000000.0,469.58,-72.08,-103.12,57119.67,FM,ST72,EUV2017_175_19_31_30_ST72
2301.88,2.3236641474293885e-13,2.2680295747985724e-13,67754000000000.0,469.61,-72.09,-103.02,57131.11,FM,ST72,EUV2017_175_19_31_30_ST72
2313.93,2.1705342891439408e-13,2.1185660442103321e-13,63289000000000.0,469.63,-72.1,-102.93,57142.55,FM,ST72,EUV2017_175_19_31_30_ST72
2326.18,2.0252581234782843e-13,1.976768168382385e-13,59053000000000.0,469.65,-72.12,-102.84,57154.0,FM,ST72,EUV2017_175_19_31_30_ST72
2338.28,1.8914366885331966e-13,1.8461507671829865e-13,55151000000000.0,469.67,-72.13,-102.74,57165.45,FM,ST72,EUV2017_175_19_31_30_ST72
2350.39,1.7663263362318946e-13,1.7240358826172753e-13,51503000000000.0,469.69,-72.14,-102.65,57176.91,FM,ST72,EUV2017_175_19_31_30_ST72
2362.53,1.6493440413580623e-13,1.6098544486113431e-13,48092000000000.0,469.71,-72.16,-102.56,57188.37,FM,ST72,EUV2017_175_19_31_30_ST72
2374.51,1.5415186719404928e-13,1.504610699413263e-13,44948000000000.0,469.73,-72.17,-102.46,57199.83,FM,ST72,EUV2017_175_19_31_30_ST72
2386.69,1.4391805986764893e-13,1.4047228662049074e-13,41964000000000.0,469.75,-72.18,-102.37,57211.29,FM,ST72,EUV2017_175_19_31_30_ST72
2398.89,1.3434958719986846e-13,1.3113290811340922e-13,39174000000000.0,469.76,-72.2,-102.27,57222.76,FM,ST72,EUV2017_175_19_31_30_ST72
2410.93,1.2553561775320324e-13,1.2252996805491476e-13,36604000000000.0,469.78,-72.21,-102.18,57234.23,FM,ST72,EUV2017_175_19_31_30_ST72
2422.99,1.1728752572237456e-13,1.144793568328606e-13,34199000000000.0,469.8,-72.23,-102.09,57245.7,FM,ST72,EUV2017_175_19_31_30_ST72
2435.26,1.0946126958335123e-13,1.0684048165251651e-13,31917000000000.0,469.81,-72.24,-101.99,57257.18,FM,ST72,EUV2017_175_19_31_30_ST72
2447.37,1.0225233426160406e-13,9.980414702101638e-14,29815000000000.0,469.82,-72.25,-101.9,57268.66,FM,ST72,EUV2017_175_19_31_30_ST72
2459.49,9.550981911290999e-14,9.32230652486428e-14,27849000000000.0,469.84,-72.27,-101.81,57280.14,FM,ST72,EUV2017_175_19_31_30_ST72
2471.64,8.920285809640523e-14,8.706710930795359e-14,26010000000000.0,469.85,-72.28,-101.71,57291.62,FM,ST72,EUV2017_175_19_31_30_ST72
2483.81,8.330401473132191e-14,8.13094996190001e-14,24290000000000.0,469.86,-72.29,-101.62,57303.11,FM,ST72,EUV2017_175_19_31_30_ST72
2495.82,7.787159153929169e-14,7.600714278917316e-14,22706000000000.0,469.87,-72.31,-101.52,57314.61,FM,ST72,EUV2017_175_19_31_30_ST72
2508.04,7.271010359484378e-14,7.096923431133886e-14,21201000000000.0,469.88,-72.32,-101.43,57326.1,FM,ST72,EUV2017_175_19_31_30_ST72
2520.09,6.795330374172138e-14,6.632632463774672e-14,19814000000000.0,469.9,-72.33,-101.34,57337.6,FM,ST72,EUV2017_175_19_31_30_ST72
2532.35,6.344000265541344e-14,6.192108373619859e-14,18498000000000.0,469.91,-72.35,-101.24,57349.1,FM,ST72,EUV2017_175_19_31_30_ST72
